,Cumulative_R,Timestamp
469,-0.00703606878241,1375
470,-0.00727981380039,1376
471,-0.00544609462243,1377
472,-0.00321711450178,1378
473,-0.0027658635618,1379
474,-0.00571844158464,1380
475,-0.00676720968141,1381
476,-0.00747469736676,1382
477,-0.00674687246743,1383
478,-0.0066160112431,1384
479,-0.00650511380227,1385
480,-0.00693400077782,1386
481,-0.00630112385713,1387
482,-0.00745903457952,1388
483,-0.00769778861717,1389
484,-0.00589808870231,1390
485,-0.00651231023201,1391
486,-0.00978213731841,1392
487,-0.00990076511244,1393
488,-0.0109692009997,1394
489,-0.0132379126385,1395
490,-0.0114823169709,1396
491,-0.0112937878196,1397
492,-0.0120602015448,1398
493,-0.011748513766,1399
494,-0.0112374960163,1400
495,-0.0101872499121,1401
496,-0.00684637122673,1402
497,-0.00127751612091,1403
498,0.0057126666701,1404
499,0.0058184696475,1405
500,0.0069209564716,1406
501,0.00407328105515,1407
502,0.00589095280421,1408
503,0.00976810807023,1409
504,0.00981333858743,1410
505,0.0102739567128,1411
506,0.0102992602775,1412
507,0.00983114694988,1413
508,0.0108019437917,1414
509,0.0109403825018,1415
510,0.0111193688835,1416
511,0.0107076658144,1417
512,0.0105198657087,1418
513,0.0102623972938,1419
514,0.0104104915893,1420
515,0.0107943801319,1421
516,0.0105625212809,1422
517,0.01014216385,1423
518,0.0102273267579,1424
519,0.009904666552,1425
520,0.0102210142128,1426
521,0.00959215506974,1427
522,0.00882183036547,1428
523,0.00963460515496,1429
524,0.00905929298023,1430
525,0.00941704692062,1431
526,0.00926014005053,1432
527,0.00953912470386,1433
528,0.0103431306381,1434
529,0.00902811682059,1435
530,0.0106169273493,1436
531,0.0116542250284,1437
532,0.0120679887086,1438
533,0.0121153778239,1439
534,0.0119030038755,1440
535,0.011981465945,1441
536,0.012038945972,1442
537,0.0126733423363,1443
538,0.0126171993726,1444
539,0.0127560529196,1445
540,0.0121770086093,1446
541,0.0124325140705,1447
542,0.0118802141448,1448
543,0.0116891654806,1449
544,0.0120634071682,1450
545,0.0117810524928,1451
546,0.0110035208231,1452
547,0.0105405492335,1453
548,0.0105233304216,1454
549,0.0109107226334,1455
550,0.0112215672648,1456
551,0.0112812569317,1457
552,0.0109152864934,1458
553,0.0113060825562,1459
554,0.0114742676141,1460
555,0.0114299016753,1461
556,0.0118202888627,1462
557,0.011790057284,1463
558,0.0122256251714,1464
559,0.0126847396623,1465
560,0.0124681231859,1466
561,0.0127261440682,1467
562,0.0124330186966,1468
563,0.0119816462495,1469
564,0.0123854175258,1470
565,0.0122060839304,1471
566,0.0124485200772,1472
567,0.0121954597976,1473
568,0.0126134888865,1474
569,0.0124255337672,1475
570,0.0122989616158,1476
571,0.0125288557506,1477
572,0.0126794523725,1478
573,0.0121257116713,1479
574,0.0111131317559,1480
575,0.0118495043317,1481
576,0.0109358862758,1482
577,0.0114072482048,1483
578,0.0119160539507,1484
579,0.0109465601736,1485
580,0.00990935933259,1486
581,0.0104678938046,1487
582,0.00914092072513,1488
583,0.00961171443971,1489
584,0.00893113503447,1490
585,0.00801777178844,1491
586,0.00597798268263,1492
587,0.00486926374788,1493
588,0.00448364822957,1494
589,0.00316954161377,1495
590,0.00265651080866,1496
591,-0.00491120267291,1497
592,-0.00379246140471,1498
593,0.00802870458647,1499
594,0.00960112416052,1500
595,0.0100265107703,1501
596,0.0115610808536,1502
597,0.0106759742309,1503
598,0.00941205493767,1504
599,0.0120690893008,1505
600,0.0124395807454,1506
601,0.0133229612558,1507
602,0.0125451920013,1508
603,0.0138253722563,1509
604,0.0139106153832,1510
605,0.0123632895356,1511
606,0.0106474458682,1512
607,0.0122038560476,1513
608,0.0130362086152,1514
